Target_Image,Masked_Image
../Inspaint_data/Train_Data/Target/target16917.png,../Inspaint_data/Train_Data/Masked/mask16917.png
../Inspaint_data/Train_Data/Target/target9553.jpg,../Inspaint_data/Train_Data/Masked/mask9553.jpg
../Inspaint_data/Train_Data/Target/target12355.png,../Inspaint_data/Train_Data/Masked/mask12355.png
../Inspaint_data/Train_Data/Target/target16361.png,../Inspaint_data/Train_Data/Masked/mask16361.png
../Inspaint_data/Train_Data/Target/target14064.png,../Inspaint_data/Train_Data/Masked/mask14064.png
../Inspaint_data/Train_Data/Target/target9619.jpg,../Inspaint_data/Train_Data/Masked/mask9619.jpg
../Inspaint_data/Train_Data/Target/target17072.png,../Inspaint_data/Train_Data/Masked/mask17072.png
../Inspaint_data/Train_Data/Target/target15088.png,../Inspaint_data/Train_Data/Masked/mask15088.png
../Inspaint_data/Train_Data/Target/target5666.jpg,../Inspaint_data/Train_Data/Masked/mask5666.jpg
../Inspaint_data/Train_Data/Target/target15535.png,../Inspaint_data/Train_Data/Masked/mask15535.png
../Inspaint_data/Train_Data/Target/target10916.png,../Inspaint_data/Train_Data/Masked/mask10916.png
../Inspaint_data/Train_Data/Target/target16377.png,../Inspaint_data/Train_Data/Masked/mask16377.png
../Inspaint_data/Train_Data/Target/target18773.png,../Inspaint_data/Train_Data/Masked/mask18773.png
../Inspaint_data/Train_Data/Target/target14558.png,../Inspaint_data/Train_Data/Masked/mask14558.png
../Inspaint_data/Train_Data/Target/target13188.png,../Inspaint_data/Train_Data/Masked/mask13188.png
../Inspaint_data/Train_Data/Target/target9703.jpg,../Inspaint_data/Train_Data/Masked/mask9703.jpg
../Inspaint_data/Train_Data/Target/target19361.png,../Inspaint_data/Train_Data/Masked/mask19361.png
../Inspaint_data/Train_Data/Target/target11347.png,../Inspaint_data/Train_Data/Masked/mask11347.png
../Inspaint_data/Train_Data/Target/target15202.png,../Inspaint_data/Train_Data/Masked/mask15202.png
../Inspaint_data/Train_Data/Target/target6206.jpg,../Inspaint_data/Train_Data/Masked/mask6206.jpg
../Inspaint_data/Train_Data/Target/target5996.jpg,../Inspaint_data/Train_Data/Masked/mask5996.jpg
../Inspaint_data/Train_Data/Target/target10130.png,../Inspaint_data/Train_Data/Masked/mask10130.png
../Inspaint_data/Train_Data/Target/target12565.png,../Inspaint_data/Train_Data/Masked/mask12565.png
../Inspaint_data/Train_Data/Target/target18986.png,../Inspaint_data/Train_Data/Masked/mask18986.png
../Inspaint_data/Train_Data/Target/target5079.jpg,../Inspaint_data/Train_Data/Masked/mask5079.jpg
../Inspaint_data/Train_Data/Target/target6533.jpg,../Inspaint_data/Train_Data/Masked/mask6533.jpg
../Inspaint_data/Train_Data/Target/target15450.png,../Inspaint_data/Train_Data/Masked/mask15450.png
../Inspaint_data/Train_Data/Target/target10661.png,../Inspaint_data/Train_Data/Masked/mask10661.png
../Inspaint_data/Train_Data/Target/target1922.jpg,../Inspaint_data/Train_Data/Masked/mask1922.jpg
../Inspaint_data/Train_Data/Target/target13557.png,../Inspaint_data/Train_Data/Masked/mask13557.png
../Inspaint_data/Train_Data/Target/target5125.jpg,../Inspaint_data/Train_Data/Masked/mask5125.jpg
../Inspaint_data/Train_Data/Target/target11862.png,../Inspaint_data/Train_Data/Masked/mask11862.png
../Inspaint_data/Train_Data/Target/target8735.jpg,../Inspaint_data/Train_Data/Masked/mask8735.jpg
../Inspaint_data/Train_Data/Target/target11591.png,../Inspaint_data/Train_Data/Masked/mask11591.png
../Inspaint_data/Train_Data/Target/target19151.png,../Inspaint_data/Train_Data/Masked/mask19151.png
../Inspaint_data/Train_Data/Target/target5513.jpg,../Inspaint_data/Train_Data/Masked/mask5513.jpg
../Inspaint_data/Train_Data/Target/target13671.png,../Inspaint_data/Train_Data/Masked/mask13671.png
../Inspaint_data/Train_Data/Target/target16302.png,../Inspaint_data/Train_Data/Masked/mask16302.png
../Inspaint_data/Train_Data/Target/target19971.png,../Inspaint_data/Train_Data/Masked/mask19971.png
../Inspaint_data/Train_Data/Target/target14391.png,../Inspaint_data/Train_Data/Masked/mask14391.png
../Inspaint_data/Train_Data/Target/target1568.jpg,../Inspaint_data/Train_Data/Masked/mask1568.jpg
../Inspaint_data/Train_Data/Target/target1963.jpg,../Inspaint_data/Train_Data/Masked/mask1963.jpg
../Inspaint_data/Train_Data/Target/target2053.jpg,../Inspaint_data/Train_Data/Masked/mask2053.jpg
../Inspaint_data/Train_Data/Target/target2589.jpg,../Inspaint_data/Train_Data/Masked/mask2589.jpg
../Inspaint_data/Train_Data/Target/target8780.jpg,../Inspaint_data/Train_Data/Masked/mask8780.jpg
../Inspaint_data/Train_Data/Target/target3637.jpg,../Inspaint_data/Train_Data/Masked/mask3637.jpg
../Inspaint_data/Train_Data/Target/target13382.png,../Inspaint_data/Train_Data/Masked/mask13382.png
../Inspaint_data/Train_Data/Target/target18655.png,../Inspaint_data/Train_Data/Masked/mask18655.png
../Inspaint_data/Train_Data/Target/target2499.jpg,../Inspaint_data/Train_Data/Masked/mask2499.jpg
../Inspaint_data/Train_Data/Target/target11043.png,../Inspaint_data/Train_Data/Masked/mask11043.png
../Inspaint_data/Train_Data/Target/target7960.jpg,../Inspaint_data/Train_Data/Masked/mask7960.jpg
../Inspaint_data/Train_Data/Target/target3667.jpg,../Inspaint_data/Train_Data/Masked/mask3667.jpg
../Inspaint_data/Train_Data/Target/target10453.png,../Inspaint_data/Train_Data/Masked/mask10453.png
../Inspaint_data/Train_Data/Target/target9402.jpg,../Inspaint_data/Train_Data/Masked/mask9402.jpg
../Inspaint_data/Train_Data/Target/target17530.png,../Inspaint_data/Train_Data/Masked/mask17530.png
../Inspaint_data/Train_Data/Target/target14104.png,../Inspaint_data/Train_Data/Masked/mask14104.png
../Inspaint_data/Train_Data/Target/target11459.png,../Inspaint_data/Train_Data/Masked/mask11459.png
../Inspaint_data/Train_Data/Target/target6602.jpg,../Inspaint_data/Train_Data/Masked/mask6602.jpg
../Inspaint_data/Train_Data/Target/target781.jpg,../Inspaint_data/Train_Data/Masked/mask781.jpg
../Inspaint_data/Train_Data/Target/target12415.png,../Inspaint_data/Train_Data/Masked/mask12415.png
../Inspaint_data/Train_Data/Target/target190.jpg,../Inspaint_data/Train_Data/Masked/mask190.jpg
../Inspaint_data/Train_Data/Target/target9065.jpg,../Inspaint_data/Train_Data/Masked/mask9065.jpg
../Inspaint_data/Train_Data/Target/target13582.png,../Inspaint_data/Train_Data/Masked/mask13582.png
../Inspaint_data/Train_Data/Target/target6776.jpg,../Inspaint_data/Train_Data/Masked/mask6776.jpg
../Inspaint_data/Train_Data/Target/target12085.png,../Inspaint_data/Train_Data/Masked/mask12085.png
../Inspaint_data/Train_Data/Target/target6857.jpg,../Inspaint_data/Train_Data/Masked/mask6857.jpg
../Inspaint_data/Train_Data/Target/target15092.png,../Inspaint_data/Train_Data/Masked/mask15092.png
../Inspaint_data/Train_Data/Target/target9157.jpg,../Inspaint_data/Train_Data/Masked/mask9157.jpg
../Inspaint_data/Train_Data/Target/target12425.png,../Inspaint_data/Train_Data/Masked/mask12425.png
../Inspaint_data/Train_Data/Target/target2715.jpg,../Inspaint_data/Train_Data/Masked/mask2715.jpg
../Inspaint_data/Train_Data/Target/target15040.png,../Inspaint_data/Train_Data/Masked/mask15040.png
../Inspaint_data/Train_Data/Target/target15464.png,../Inspaint_data/Train_Data/Masked/mask15464.png
../Inspaint_data/Train_Data/Target/target16313.png,../Inspaint_data/Train_Data/Masked/mask16313.png
../Inspaint_data/Train_Data/Target/target11237.png,../Inspaint_data/Train_Data/Masked/mask11237.png
../Inspaint_data/Train_Data/Target/target2283.jpg,../Inspaint_data/Train_Data/Masked/mask2283.jpg
../Inspaint_data/Train_Data/Target/target9540.jpg,../Inspaint_data/Train_Data/Masked/mask9540.jpg
../Inspaint_data/Train_Data/Target/target17639.png,../Inspaint_data/Train_Data/Masked/mask17639.png
../Inspaint_data/Train_Data/Target/target10889.png,../Inspaint_data/Train_Data/Masked/mask10889.png
../Inspaint_data/Train_Data/Target/target2239.jpg,../Inspaint_data/Train_Data/Masked/mask2239.jpg
../Inspaint_data/Train_Data/Target/target12420.png,../Inspaint_data/Train_Data/Masked/mask12420.png
../Inspaint_data/Train_Data/Target/target11206.png,../Inspaint_data/Train_Data/Masked/mask11206.png
../Inspaint_data/Train_Data/Target/target6143.jpg,../Inspaint_data/Train_Data/Masked/mask6143.jpg
../Inspaint_data/Train_Data/Target/target3012.jpg,../Inspaint_data/Train_Data/Masked/mask3012.jpg
../Inspaint_data/Train_Data/Target/target13344.png,../Inspaint_data/Train_Data/Masked/mask13344.png
../Inspaint_data/Train_Data/Target/target18550.png,../Inspaint_data/Train_Data/Masked/mask18550.png
../Inspaint_data/Train_Data/Target/target10620.png,../Inspaint_data/Train_Data/Masked/mask10620.png
../Inspaint_data/Train_Data/Target/target2437.jpg,../Inspaint_data/Train_Data/Masked/mask2437.jpg
../Inspaint_data/Train_Data/Target/target12871.png,../Inspaint_data/Train_Data/Masked/mask12871.png
../Inspaint_data/Train_Data/Target/target8971.jpg,../Inspaint_data/Train_Data/Masked/mask8971.jpg
../Inspaint_data/Train_Data/Target/target4697.jpg,../Inspaint_data/Train_Data/Masked/mask4697.jpg
../Inspaint_data/Train_Data/Target/target5575.jpg,../Inspaint_data/Train_Data/Masked/mask5575.jpg
../Inspaint_data/Train_Data/Target/target6047.jpg,../Inspaint_data/Train_Data/Masked/mask6047.jpg
../Inspaint_data/Train_Data/Target/target5693.jpg,../Inspaint_data/Train_Data/Masked/mask5693.jpg
../Inspaint_data/Train_Data/Target/target7770.jpg,../Inspaint_data/Train_Data/Masked/mask7770.jpg
../Inspaint_data/Train_Data/Target/target12142.png,../Inspaint_data/Train_Data/Masked/mask12142.png
../Inspaint_data/Train_Data/Target/target1038.jpg,../Inspaint_data/Train_Data/Masked/mask1038.jpg
../Inspaint_data/Train_Data/Target/target17559.png,../Inspaint_data/Train_Data/Masked/mask17559.png
../Inspaint_data/Train_Data/Target/target5590.jpg,../Inspaint_data/Train_Data/Masked/mask5590.jpg
../Inspaint_data/Train_Data/Target/target5609.jpg,../Inspaint_data/Train_Data/Masked/mask5609.jpg
../Inspaint_data/Train_Data/Target/target16485.png,../Inspaint_data/Train_Data/Masked/mask16485.png
../Inspaint_data/Train_Data/Target/target8155.jpg,../Inspaint_data/Train_Data/Masked/mask8155.jpg
../Inspaint_data/Train_Data/Target/target6103.jpg,../Inspaint_data/Train_Data/Masked/mask6103.jpg
../Inspaint_data/Train_Data/Target/target14615.png,../Inspaint_data/Train_Data/Masked/mask14615.png
../Inspaint_data/Train_Data/Target/target1765.jpg,../Inspaint_data/Train_Data/Masked/mask1765.jpg
../Inspaint_data/Train_Data/Target/target5758.jpg,../Inspaint_data/Train_Data/Masked/mask5758.jpg
../Inspaint_data/Train_Data/Target/target17254.png,../Inspaint_data/Train_Data/Masked/mask17254.png
../Inspaint_data/Train_Data/Target/target11307.png,../Inspaint_data/Train_Data/Masked/mask11307.png
../Inspaint_data/Train_Data/Target/target12170.png,../Inspaint_data/Train_Data/Masked/mask12170.png
../Inspaint_data/Train_Data/Target/target6394.jpg,../Inspaint_data/Train_Data/Masked/mask6394.jpg
../Inspaint_data/Train_Data/Target/target10769.png,../Inspaint_data/Train_Data/Masked/mask10769.png
../Inspaint_data/Train_Data/Target/target1285.jpg,../Inspaint_data/Train_Data/Masked/mask1285.jpg
../Inspaint_data/Train_Data/Target/target3097.jpg,../Inspaint_data/Train_Data/Masked/mask3097.jpg
../Inspaint_data/Train_Data/Target/target1913.jpg,../Inspaint_data/Train_Data/Masked/mask1913.jpg
../Inspaint_data/Train_Data/Target/target4915.jpg,../Inspaint_data/Train_Data/Masked/mask4915.jpg
../Inspaint_data/Train_Data/Target/target11302.png,../Inspaint_data/Train_Data/Masked/mask11302.png
../Inspaint_data/Train_Data/Target/target17384.png,../Inspaint_data/Train_Data/Masked/mask17384.png
../Inspaint_data/Train_Data/Target/target4668.jpg,../Inspaint_data/Train_Data/Masked/mask4668.jpg
../Inspaint_data/Train_Data/Target/target5926.jpg,../Inspaint_data/Train_Data/Masked/mask5926.jpg
../Inspaint_data/Train_Data/Target/target11147.png,../Inspaint_data/Train_Data/Masked/mask11147.png
../Inspaint_data/Train_Data/Target/target15457.png,../Inspaint_data/Train_Data/Masked/mask15457.png
../Inspaint_data/Train_Data/Target/target9891.jpg,../Inspaint_data/Train_Data/Masked/mask9891.jpg
../Inspaint_data/Train_Data/Target/target396.jpg,../Inspaint_data/Train_Data/Masked/mask396.jpg
../Inspaint_data/Train_Data/Target/target5379.jpg,../Inspaint_data/Train_Data/Masked/mask5379.jpg
../Inspaint_data/Train_Data/Target/target9560.jpg,../Inspaint_data/Train_Data/Masked/mask9560.jpg
../Inspaint_data/Train_Data/Target/target8204.jpg,../Inspaint_data/Train_Data/Masked/mask8204.jpg
../Inspaint_data/Train_Data/Target/target18634.png,../Inspaint_data/Train_Data/Masked/mask18634.png
../Inspaint_data/Train_Data/Target/target8356.jpg,../Inspaint_data/Train_Data/Masked/mask8356.jpg
../Inspaint_data/Train_Data/Target/target2142.jpg,../Inspaint_data/Train_Data/Masked/mask2142.jpg
../Inspaint_data/Train_Data/Target/target14758.png,../Inspaint_data/Train_Data/Masked/mask14758.png
../Inspaint_data/Train_Data/Target/target3021.jpg,../Inspaint_data/Train_Data/Masked/mask3021.jpg
../Inspaint_data/Train_Data/Target/target18879.png,../Inspaint_data/Train_Data/Masked/mask18879.png
../Inspaint_data/Train_Data/Target/target14309.png,../Inspaint_data/Train_Data/Masked/mask14309.png
../Inspaint_data/Train_Data/Target/target6543.jpg,../Inspaint_data/Train_Data/Masked/mask6543.jpg
../Inspaint_data/Train_Data/Target/target8857.jpg,../Inspaint_data/Train_Data/Masked/mask8857.jpg
../Inspaint_data/Train_Data/Target/target17930.png,../Inspaint_data/Train_Data/Masked/mask17930.png
../Inspaint_data/Train_Data/Target/target7225.jpg,../Inspaint_data/Train_Data/Masked/mask7225.jpg
../Inspaint_data/Train_Data/Target/target3804.jpg,../Inspaint_data/Train_Data/Masked/mask3804.jpg
../Inspaint_data/Train_Data/Target/target4760.jpg,../Inspaint_data/Train_Data/Masked/mask4760.jpg
../Inspaint_data/Train_Data/Target/target794.jpg,../Inspaint_data/Train_Data/Masked/mask794.jpg
../Inspaint_data/Train_Data/Target/target3018.jpg,../Inspaint_data/Train_Data/Masked/mask3018.jpg
../Inspaint_data/Train_Data/Target/target2761.jpg,../Inspaint_data/Train_Data/Masked/mask2761.jpg
../Inspaint_data/Train_Data/Target/target2904.jpg,../Inspaint_data/Train_Data/Masked/mask2904.jpg
../Inspaint_data/Train_Data/Target/target18406.png,../Inspaint_data/Train_Data/Masked/mask18406.png
../Inspaint_data/Train_Data/Target/target11599.png,../Inspaint_data/Train_Data/Masked/mask11599.png
../Inspaint_data/Train_Data/Target/target15877.png,../Inspaint_data/Train_Data/Masked/mask15877.png
../Inspaint_data/Train_Data/Target/target8090.jpg,../Inspaint_data/Train_Data/Masked/mask8090.jpg
../Inspaint_data/Train_Data/Target/target4175.jpg,../Inspaint_data/Train_Data/Masked/mask4175.jpg
../Inspaint_data/Train_Data/Target/target14189.png,../Inspaint_data/Train_Data/Masked/mask14189.png
../Inspaint_data/Train_Data/Target/target14181.png,../Inspaint_data/Train_Data/Masked/mask14181.png
../Inspaint_data/Train_Data/Target/target2452.jpg,../Inspaint_data/Train_Data/Masked/mask2452.jpg
../Inspaint_data/Train_Data/Target/target6914.jpg,../Inspaint_data/Train_Data/Masked/mask6914.jpg
../Inspaint_data/Train_Data/Target/target19359.png,../Inspaint_data/Train_Data/Masked/mask19359.png
../Inspaint_data/Train_Data/Target/target16927.png,../Inspaint_data/Train_Data/Masked/mask16927.png
../Inspaint_data/Train_Data/Target/target5197.jpg,../Inspaint_data/Train_Data/Masked/mask5197.jpg
../Inspaint_data/Train_Data/Target/target10508.png,../Inspaint_data/Train_Data/Masked/mask10508.png
../Inspaint_data/Train_Data/Target/target9777.jpg,../Inspaint_data/Train_Data/Masked/mask9777.jpg
../Inspaint_data/Train_Data/Target/target1459.jpg,../Inspaint_data/Train_Data/Masked/mask1459.jpg
../Inspaint_data/Train_Data/Target/target18271.png,../Inspaint_data/Train_Data/Masked/mask18271.png
../Inspaint_data/Train_Data/Target/target6205.jpg,../Inspaint_data/Train_Data/Masked/mask6205.jpg
../Inspaint_data/Train_Data/Target/target11870.png,../Inspaint_data/Train_Data/Masked/mask11870.png
../Inspaint_data/Train_Data/Target/target10459.png,../Inspaint_data/Train_Data/Masked/mask10459.png
../Inspaint_data/Train_Data/Target/target18577.png,../Inspaint_data/Train_Data/Masked/mask18577.png
../Inspaint_data/Train_Data/Target/target13097.png,../Inspaint_data/Train_Data/Masked/mask13097.png
../Inspaint_data/Train_Data/Target/target2966.jpg,../Inspaint_data/Train_Data/Masked/mask2966.jpg
../Inspaint_data/Train_Data/Target/target7000.jpg,../Inspaint_data/Train_Data/Masked/mask7000.jpg
../Inspaint_data/Train_Data/Target/target5460.jpg,../Inspaint_data/Train_Data/Masked/mask5460.jpg
../Inspaint_data/Train_Data/Target/target14984.png,../Inspaint_data/Train_Data/Masked/mask14984.png
../Inspaint_data/Train_Data/Target/target77.jpg,../Inspaint_data/Train_Data/Masked/mask77.jpg
../Inspaint_data/Train_Data/Target/target11855.png,../Inspaint_data/Train_Data/Masked/mask11855.png
../Inspaint_data/Train_Data/Target/target19222.png,../Inspaint_data/Train_Data/Masked/mask19222.png
../Inspaint_data/Train_Data/Target/target15624.png,../Inspaint_data/Train_Data/Masked/mask15624.png
../Inspaint_data/Train_Data/Target/target17790.png,../Inspaint_data/Train_Data/Masked/mask17790.png
../Inspaint_data/Train_Data/Target/target11894.png,../Inspaint_data/Train_Data/Masked/mask11894.png
../Inspaint_data/Train_Data/Target/target16100.png,../Inspaint_data/Train_Data/Masked/mask16100.png
../Inspaint_data/Train_Data/Target/target3081.jpg,../Inspaint_data/Train_Data/Masked/mask3081.jpg
../Inspaint_data/Train_Data/Target/target14619.png,../Inspaint_data/Train_Data/Masked/mask14619.png
../Inspaint_data/Train_Data/Target/target14458.png,../Inspaint_data/Train_Data/Masked/mask14458.png
../Inspaint_data/Train_Data/Target/target4416.jpg,../Inspaint_data/Train_Data/Masked/mask4416.jpg
../Inspaint_data/Train_Data/Target/target12229.png,../Inspaint_data/Train_Data/Masked/mask12229.png
../Inspaint_data/Train_Data/Target/target3387.jpg,../Inspaint_data/Train_Data/Masked/mask3387.jpg
../Inspaint_data/Train_Data/Target/target934.jpg,../Inspaint_data/Train_Data/Masked/mask934.jpg
../Inspaint_data/Train_Data/Target/target18297.png,../Inspaint_data/Train_Data/Masked/mask18297.png
../Inspaint_data/Train_Data/Target/target19130.png,../Inspaint_data/Train_Data/Masked/mask19130.png
../Inspaint_data/Train_Data/Target/target2524.jpg,../Inspaint_data/Train_Data/Masked/mask2524.jpg
../Inspaint_data/Train_Data/Target/target7753.jpg,../Inspaint_data/Train_Data/Masked/mask7753.jpg
../Inspaint_data/Train_Data/Target/target15612.png,../Inspaint_data/Train_Data/Masked/mask15612.png
../Inspaint_data/Train_Data/Target/target13017.png,../Inspaint_data/Train_Data/Masked/mask13017.png
../Inspaint_data/Train_Data/Target/target1542.jpg,../Inspaint_data/Train_Data/Masked/mask1542.jpg
../Inspaint_data/Train_Data/Target/target17808.png,../Inspaint_data/Train_Data/Masked/mask17808.png
../Inspaint_data/Train_Data/Target/target4941.jpg,../Inspaint_data/Train_Data/Masked/mask4941.jpg
../Inspaint_data/Train_Data/Target/target11938.png,../Inspaint_data/Train_Data/Masked/mask11938.png
../Inspaint_data/Train_Data/Target/target13676.png,../Inspaint_data/Train_Data/Masked/mask13676.png
../Inspaint_data/Train_Data/Target/target788.jpg,../Inspaint_data/Train_Data/Masked/mask788.jpg
../Inspaint_data/Train_Data/Target/target9287.jpg,../Inspaint_data/Train_Data/Masked/mask9287.jpg
../Inspaint_data/Train_Data/Target/target18131.png,../Inspaint_data/Train_Data/Masked/mask18131.png
../Inspaint_data/Train_Data/Target/target1672.jpg,../Inspaint_data/Train_Data/Masked/mask1672.jpg
../Inspaint_data/Train_Data/Target/target11221.png,../Inspaint_data/Train_Data/Masked/mask11221.png
../Inspaint_data/Train_Data/Target/target9704.jpg,../Inspaint_data/Train_Data/Masked/mask9704.jpg
../Inspaint_data/Train_Data/Target/target17552.png,../Inspaint_data/Train_Data/Masked/mask17552.png
../Inspaint_data/Train_Data/Target/target15661.png,../Inspaint_data/Train_Data/Masked/mask15661.png
../Inspaint_data/Train_Data/Target/target5402.jpg,../Inspaint_data/Train_Data/Masked/mask5402.jpg
../Inspaint_data/Train_Data/Target/target17303.png,../Inspaint_data/Train_Data/Masked/mask17303.png
../Inspaint_data/Train_Data/Target/target7871.jpg,../Inspaint_data/Train_Data/Masked/mask7871.jpg
../Inspaint_data/Train_Data/Target/target1371.jpg,../Inspaint_data/Train_Data/Masked/mask1371.jpg
../Inspaint_data/Train_Data/Target/target7383.jpg,../Inspaint_data/Train_Data/Masked/mask7383.jpg
../Inspaint_data/Train_Data/Target/target8338.jpg,../Inspaint_data/Train_Data/Masked/mask8338.jpg
../Inspaint_data/Train_Data/Target/target7838.jpg,../Inspaint_data/Train_Data/Masked/mask7838.jpg
../Inspaint_data/Train_Data/Target/target2831.jpg,../Inspaint_data/Train_Data/Masked/mask2831.jpg
../Inspaint_data/Train_Data/Target/target2531.jpg,../Inspaint_data/Train_Data/Masked/mask2531.jpg
../Inspaint_data/Train_Data/Target/target6801.jpg,../Inspaint_data/Train_Data/Masked/mask6801.jpg
../Inspaint_data/Train_Data/Target/target19693.png,../Inspaint_data/Train_Data/Masked/mask19693.png
../Inspaint_data/Train_Data/Target/target16267.png,../Inspaint_data/Train_Data/Masked/mask16267.png
../Inspaint_data/Train_Data/Target/target3101.jpg,../Inspaint_data/Train_Data/Masked/mask3101.jpg
../Inspaint_data/Train_Data/Target/target2925.jpg,../Inspaint_data/Train_Data/Masked/mask2925.jpg
../Inspaint_data/Train_Data/Target/target9054.jpg,../Inspaint_data/Train_Data/Masked/mask9054.jpg
../Inspaint_data/Train_Data/Target/target11044.png,../Inspaint_data/Train_Data/Masked/mask11044.png
../Inspaint_data/Train_Data/Target/target2593.jpg,../Inspaint_data/Train_Data/Masked/mask2593.jpg
../Inspaint_data/Train_Data/Target/target446.jpg,../Inspaint_data/Train_Data/Masked/mask446.jpg
../Inspaint_data/Train_Data/Target/target15402.png,../Inspaint_data/Train_Data/Masked/mask15402.png
../Inspaint_data/Train_Data/Target/target15019.png,../Inspaint_data/Train_Data/Masked/mask15019.png
../Inspaint_data/Train_Data/Target/target2092.jpg,../Inspaint_data/Train_Data/Masked/mask2092.jpg
../Inspaint_data/Train_Data/Target/target5915.jpg,../Inspaint_data/Train_Data/Masked/mask5915.jpg
../Inspaint_data/Train_Data/Target/target6010.jpg,../Inspaint_data/Train_Data/Masked/mask6010.jpg
../Inspaint_data/Train_Data/Target/target16561.png,../Inspaint_data/Train_Data/Masked/mask16561.png
../Inspaint_data/Train_Data/Target/target12068.png,../Inspaint_data/Train_Data/Masked/mask12068.png
../Inspaint_data/Train_Data/Target/target12773.png,../Inspaint_data/Train_Data/Masked/mask12773.png
../Inspaint_data/Train_Data/Target/target6921.jpg,../Inspaint_data/Train_Data/Masked/mask6921.jpg
../Inspaint_data/Train_Data/Target/target12370.png,../Inspaint_data/Train_Data/Masked/mask12370.png
../Inspaint_data/Train_Data/Target/target13336.png,../Inspaint_data/Train_Data/Masked/mask13336.png
../Inspaint_data/Train_Data/Target/target5142.jpg,../Inspaint_data/Train_Data/Masked/mask5142.jpg
../Inspaint_data/Train_Data/Target/target7836.jpg,../Inspaint_data/Train_Data/Masked/mask7836.jpg
../Inspaint_data/Train_Data/Target/target19849.png,../Inspaint_data/Train_Data/Masked/mask19849.png
../Inspaint_data/Train_Data/Target/target13670.png,../Inspaint_data/Train_Data/Masked/mask13670.png
../Inspaint_data/Train_Data/Target/target19795.png,../Inspaint_data/Train_Data/Masked/mask19795.png
../Inspaint_data/Train_Data/Target/target13053.png,../Inspaint_data/Train_Data/Masked/mask13053.png
../Inspaint_data/Train_Data/Target/target17279.png,../Inspaint_data/Train_Data/Masked/mask17279.png
../Inspaint_data/Train_Data/Target/target17032.png,../Inspaint_data/Train_Data/Masked/mask17032.png
../Inspaint_data/Train_Data/Target/target18663.png,../Inspaint_data/Train_Data/Masked/mask18663.png
../Inspaint_data/Train_Data/Target/target10645.png,../Inspaint_data/Train_Data/Masked/mask10645.png
../Inspaint_data/Train_Data/Target/target6132.jpg,../Inspaint_data/Train_Data/Masked/mask6132.jpg
../Inspaint_data/Train_Data/Target/target7066.jpg,../Inspaint_data/Train_Data/Masked/mask7066.jpg
../Inspaint_data/Train_Data/Target/target1242.jpg,../Inspaint_data/Train_Data/Masked/mask1242.jpg
../Inspaint_data/Train_Data/Target/target17979.png,../Inspaint_data/Train_Data/Masked/mask17979.png
../Inspaint_data/Train_Data/Target/target216.jpg,../Inspaint_data/Train_Data/Masked/mask216.jpg
../Inspaint_data/Train_Data/Target/target14844.png,../Inspaint_data/Train_Data/Masked/mask14844.png
../Inspaint_data/Train_Data/Target/target18398.png,../Inspaint_data/Train_Data/Masked/mask18398.png
../Inspaint_data/Train_Data/Target/target15300.png,../Inspaint_data/Train_Data/Masked/mask15300.png
../Inspaint_data/Train_Data/Target/target13646.png,../Inspaint_data/Train_Data/Masked/mask13646.png
../Inspaint_data/Train_Data/Target/target19625.png,../Inspaint_data/Train_Data/Masked/mask19625.png
../Inspaint_data/Train_Data/Target/target14527.png,../Inspaint_data/Train_Data/Masked/mask14527.png
../Inspaint_data/Train_Data/Target/target17502.png,../Inspaint_data/Train_Data/Masked/mask17502.png
../Inspaint_data/Train_Data/Target/target15955.png,../Inspaint_data/Train_Data/Masked/mask15955.png
../Inspaint_data/Train_Data/Target/target13469.png,../Inspaint_data/Train_Data/Masked/mask13469.png
../Inspaint_data/Train_Data/Target/target13459.png,../Inspaint_data/Train_Data/Masked/mask13459.png
../Inspaint_data/Train_Data/Target/target6782.jpg,../Inspaint_data/Train_Data/Masked/mask6782.jpg
../Inspaint_data/Train_Data/Target/target2693.jpg,../Inspaint_data/Train_Data/Masked/mask2693.jpg
../Inspaint_data/Train_Data/Target/target13475.png,../Inspaint_data/Train_Data/Masked/mask13475.png
../Inspaint_data/Train_Data/Target/target18833.png,../Inspaint_data/Train_Data/Masked/mask18833.png
../Inspaint_data/Train_Data/Target/target2245.jpg,../Inspaint_data/Train_Data/Masked/mask2245.jpg
../Inspaint_data/Train_Data/Target/target17445.png,../Inspaint_data/Train_Data/Masked/mask17445.png
../Inspaint_data/Train_Data/Target/target19465.png,../Inspaint_data/Train_Data/Masked/mask19465.png
../Inspaint_data/Train_Data/Target/target14389.png,../Inspaint_data/Train_Data/Masked/mask14389.png
../Inspaint_data/Train_Data/Target/target19423.png,../Inspaint_data/Train_Data/Masked/mask19423.png
../Inspaint_data/Train_Data/Target/target1779.jpg,../Inspaint_data/Train_Data/Masked/mask1779.jpg
../Inspaint_data/Train_Data/Target/target18951.png,../Inspaint_data/Train_Data/Masked/mask18951.png
../Inspaint_data/Train_Data/Target/target6981.jpg,../Inspaint_data/Train_Data/Masked/mask6981.jpg
../Inspaint_data/Train_Data/Target/target4503.jpg,../Inspaint_data/Train_Data/Masked/mask4503.jpg
../Inspaint_data/Train_Data/Target/target12658.png,../Inspaint_data/Train_Data/Masked/mask12658.png
../Inspaint_data/Train_Data/Target/target13142.png,../Inspaint_data/Train_Data/Masked/mask13142.png
